State,County,"Violent
crime","Murder and
nonnegligent
manslaughter","Rape
(revised
definition)1","Rape
(legacy
definition)2",Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson3
NORTH CAROLINA - Nonmetropolitan Counties,Camden,10,0,,1,2,7,64,17,46,1,0
NORTH CAROLINA - Nonmetropolitan Counties,Caswell,73,4,,1,6,62,381,98,267,16,0
NORTH CAROLINA - Nonmetropolitan Counties,Cherokee,36,0,,6,5,25,611,172,404,35,9
NORTH CAROLINA - Nonmetropolitan Counties,Chowan,16,0,,1,1,14,127,60,64,3,4
NORTH CAROLINA - Nonmetropolitan Counties,Clay,26,1,,1,1,23,278,117,138,23,0
NORTH CAROLINA - Nonmetropolitan Counties,Columbus,72,2,,4,13,53,1004,523,416,65,2
NORTH CAROLINA - Nonmetropolitan Counties,Dare,13,0,,1,0,12,523,128,389,6,0
NORTH CAROLINA - Nonmetropolitan Counties,Duplin,93,5,,5,7,76,750,284,415,51,8
NORTH CAROLINA - Nonmetropolitan Counties,Halifax5,69,3,,1,13,52,,,504,18,6
NORTH CAROLINA - Nonmetropolitan Counties,Harnett,233,4,,14,33,182,1868,734,1032,102,19
NORTH CAROLINA - Nonmetropolitan Counties,Hertford,21,5,,0,2,14,227,124,93,10,0
NORTH CAROLINA - Nonmetropolitan Counties,Lee,47,2,,4,10,31,515,136,346,33,3
NORTH CAROLINA - Nonmetropolitan Counties,Lenoir,122,3,,10,24,85,663,285,348,30,5
NORTH CAROLINA - Nonmetropolitan Counties,Martin,49,0,,1,6,42,234,100,115,19,5
NORTH CAROLINA - Nonmetropolitan Counties,McDowell,37,1,,8,9,19,706,247,383,76,22
NORTH CAROLINA - Nonmetropolitan Counties,Montgomery,43,2,,4,4,33,284,149,120,15,3
NORTH CAROLINA - Nonmetropolitan Counties,Northampton,34,2,,4,4,24,276,163,97,16,3
NORTH CAROLINA - Nonmetropolitan Counties,Pasquotank,35,1,,2,3,29,259,92,160,7,0
NORTH CAROLINA - Nonmetropolitan Counties,Perquimans,4,0,,0,0,4,86,59,24,3,2
NORTH CAROLINA - Nonmetropolitan Counties,Polk,16,1,,3,1,11,255,78,161,16,1
NORTH CAROLINA - Nonmetropolitan Counties,Richmond5,156,3,,6,23,124,,440,,66,5
NORTH CAROLINA - Nonmetropolitan Counties,Rutherford,103,0,,0,5,98,1010,542,391,77,9
NORTH CAROLINA - Nonmetropolitan Counties,Sampson5,100,3,,9,22,66,,,359,75,5
NORTH CAROLINA - Nonmetropolitan Counties,Scotland5,57,3,,7,7,40,,,167,44,11
NORTH CAROLINA - Nonmetropolitan Counties,Stanly,29,1,,1,2,25,440,183,244,13,7
NORTH CAROLINA - Nonmetropolitan Counties,Surry,51,1,,13,9,28,1089,466,567,56,13
NORTH CAROLINA - Nonmetropolitan Counties,Swain,20,0,,4,2,14,205,101,89,15,0
NORTH CAROLINA - Nonmetropolitan Counties,Transylvania,24,0,,5,6,13,309,137,156,16,3
NORTH CAROLINA - Nonmetropolitan Counties,Tyrrell,8,0,,2,0,6,40,5,35,0,0
NORTH CAROLINA - Nonmetropolitan Counties,Vance,69,5,,1,13,50,707,309,362,36,6
NORTH CAROLINA - Nonmetropolitan Counties,Watauga,26,0,,0,3,23,293,28,257,8,0
NORTH CAROLINA - Nonmetropolitan Counties,Wilkes,115,2,,8,12,93,740,330,373,37,12
NORTH CAROLINA - Nonmetropolitan Counties,Wilson,57,6,,2,4,45,731,201,501,29,2
NORTH CAROLINA - Nonmetropolitan Counties,Yancey,7,0,,2,0,5,66,36,28,2,0
NORTH DAKOTA - Metropolitan Counties,Burleigh,20,0,5,,0,15,246,82,128,36,1
NORTH DAKOTA - Metropolitan Counties,Cass,17,0,11,,0,6,171,59,91,21,3
NORTH DAKOTA - Metropolitan Counties,Grand Forks,4,0,1,,0,3,113,35,69,9,0
NORTH DAKOTA - Metropolitan Counties,Morton,10,0,4,,1,5,115,26,74,15,4
NORTH DAKOTA - Metropolitan Counties,Oliver,0,0,0,,0,0,7,3,3,1,0
NORTH DAKOTA - Metropolitan Counties,Sioux,0,0,0,,0,0,2,2,0,0,0
NORTH DAKOTA - Nonmetropolitan Counties,Adams,1,0,0,,0,1,5,1,4,0,0
NORTH DAKOTA - Nonmetropolitan Counties,Barnes,0,0,0,,0,0,57,30,21,6,0
NORTH DAKOTA - Nonmetropolitan Counties,Benson,3,0,0,,0,3,41,4,31,6,1
NORTH DAKOTA - Nonmetropolitan Counties,Billings,1,0,0,,0,1,10,3,7,0,0
NORTH DAKOTA - Nonmetropolitan Counties,Bottineau,4,0,0,,0,4,70,19,37,14,0
NORTH DAKOTA - Nonmetropolitan Counties,Bowman,0,0,0,,0,0,7,1,1,5,0
NORTH DAKOTA - Nonmetropolitan Counties,Burke,0,0,0,,0,0,5,1,4,0,0
NORTH DAKOTA - Nonmetropolitan Counties,Cavalier,3,0,2,,0,1,30,9,19,2,0
NORTH DAKOTA - Nonmetropolitan Counties,Dickey,0,0,0,,0,0,10,3,7,0,1
NORTH DAKOTA - Nonmetropolitan Counties,Divide,0,0,0,,0,0,2,0,1,1,0
NORTH DAKOTA - Nonmetropolitan Counties,Dunn,1,0,0,,0,1,30,5,21,4,1
NORTH DAKOTA - Nonmetropolitan Counties,Eddy,7,0,4,,0,3,27,5,19,3,0
NORTH DAKOTA - Nonmetropolitan Counties,Emmons,3,0,1,,0,2,36,9,21,6,1
NORTH DAKOTA - Nonmetropolitan Counties,Foster,0,0,0,,0,0,6,4,2,0,0
NORTH DAKOTA - Nonmetropolitan Counties,Golden Valley,1,1,0,,0,0,2,0,1,1,0
NORTH DAKOTA - Nonmetropolitan Counties,Grant,2,0,1,,0,1,7,4,3,0,0
NORTH DAKOTA - Nonmetropolitan Counties,Griggs,0,0,0,,0,0,13,6,6,1,0
NORTH DAKOTA - Nonmetropolitan Counties,Hettinger,2,0,0,,0,2,23,4,16,3,1
NORTH DAKOTA - Nonmetropolitan Counties,Kidder,0,0,0,,0,0,14,2,5,7,0
NORTH DAKOTA - Nonmetropolitan Counties,Lamoure,1,0,0,,0,1,1,0,0,1,0
NORTH DAKOTA - Nonmetropolitan Counties,Logan,0,0,0,,0,0,6,2,4,0,0
NORTH DAKOTA - Nonmetropolitan Counties,McHenry,2,0,0,,0,2,46,12,28,6,0
NORTH DAKOTA - Nonmetropolitan Counties,McIntosh,0,0,0,,0,0,3,2,1,0,0
NORTH DAKOTA - Nonmetropolitan Counties,McKenzie,25,0,5,,0,20,205,40,122,43,0
NORTH DAKOTA - Nonmetropolitan Counties,McLean,12,0,3,,0,9,132,24,88,20,1
NORTH DAKOTA - Nonmetropolitan Counties,Mercer,9,0,0,,1,8,22,5,14,3,0
NORTH DAKOTA - Nonmetropolitan Counties,Mountrail,6,0,1,,0,5,77,5,61,11,2
NORTH DAKOTA - Nonmetropolitan Counties,Nelson,3,0,1,,0,2,47,7,36,4,0
NORTH DAKOTA - Nonmetropolitan Counties,Pembina,3,0,1,,0,2,69,16,37,16,1
NORTH DAKOTA - Nonmetropolitan Counties,Pierce,3,0,1,,0,2,20,8,8,4,0
NORTH DAKOTA - Nonmetropolitan Counties,Ramsey,4,0,0,,0,4,34,5,18,11,0
NORTH DAKOTA - Nonmetropolitan Counties,Ransom,6,1,0,,0,5,24,10,8,6,0
NORTH DAKOTA - Nonmetropolitan Counties,Renville,2,0,0,,0,2,11,1,6,4,0
NORTH DAKOTA - Nonmetropolitan Counties,Richland,7,0,3,,0,4,100,19,70,11,0
NORTH DAKOTA - Nonmetropolitan Counties,Rolette,6,0,0,,1,5,46,14,27,5,1
NORTH DAKOTA - Nonmetropolitan Counties,Sargent,5,0,1,,0,4,13,2,8,3,0
NORTH DAKOTA - Nonmetropolitan Counties,Sheridan,1,0,0,,0,1,21,4,16,1,0
NORTH DAKOTA - Nonmetropolitan Counties,Slope,0,0,0,,0,0,1,0,0,1,0
NORTH DAKOTA - Nonmetropolitan Counties,Stark,3,0,0,,0,3,48,7,29,12,0
NORTH DAKOTA - Nonmetropolitan Counties,Steele,1,0,0,,0,1,1,0,1,0,0
NORTH DAKOTA - Nonmetropolitan Counties,Stutsman,4,0,4,,0,0,68,18,44,6,0
NORTH DAKOTA - Nonmetropolitan Counties,Traill,3,0,1,,1,1,56,16,36,4,1
NORTH DAKOTA - Nonmetropolitan Counties,Walsh,7,0,1,,0,6,87,12,70,5,1
NORTH DAKOTA - Nonmetropolitan Counties,Ward,30,0,7,,6,17,227,88,91,48,0
NORTH DAKOTA - Nonmetropolitan Counties,Wells,2,0,0,,0,2,4,0,2,2,0
NORTH DAKOTA - Nonmetropolitan Counties,Williams,18,0,4,,0,14,224,54,129,41,0
OHIO - Metropolitan Counties,Allen,27,0,6,,14,7,870,205,639,26,3
OHIO - Metropolitan Counties,Belmont,45,1,21,,1,22,374,77,274,23,1
OHIO - Metropolitan Counties,Brown,17,1,5,,2,9,309,103,191,15,1
OHIO - Metropolitan Counties,Butler,45,0,17,,6,22,1035,276,748,11,2
OHIO - Metropolitan Counties,Clark,46,0,10,,9,27,1174,303,807,64,4
OHIO - Metropolitan Counties,Clermont,98,1,27,,7,63,1366,501,814,51,3
OHIO - Metropolitan Counties,Delaware,63,1,23,,14,25,1107,246,847,14,5
OHIO - Metropolitan Counties,Fairfield,40,0,14,,1,25,946,143,791,12,4
OHIO - Metropolitan Counties,Fulton,15,2,7,,1,5,250,82,156,12,4
OHIO - Metropolitan Counties,Geauga,20,2,7,,2,9,210,49,144,17,2
OHIO - Metropolitan Counties,Greene,15,0,7,,2,6,384,101,262,21,4
OHIO - Metropolitan Counties,Hamilton,183,2,41,,38,102,2743,436,2163,144,12
OHIO - Metropolitan Counties,Hocking,14,0,5,,1,8,358,120,218,20,3
OHIO - Metropolitan Counties,Jefferson,2,0,0,,0,2,55,19,33,3,0
OHIO - Metropolitan Counties,Lake,240,0,,15,10,215,341,93,244,4,1
OHIO - Metropolitan Counties,Lawrence,75,1,19,,8,47,663,191,443,29,2
OHIO - Metropolitan Counties,Lorain,50,0,17,,8,25,686,260,385,41,4
OHIO - Metropolitan Counties,Lucas,128,3,26,,31,68,852,240,518,94,5
OHIO - Metropolitan Counties,Madison,20,0,8,,4,8,444,148,274,22,7
OHIO - Metropolitan Counties,Mahoning,1,0,,0,0,1,94,30,53,11,0
OHIO - Metropolitan Counties,Medina,2,0,0,,0,2,106,36,70,0,0
OHIO - Metropolitan Counties,Miami,24,0,12,,2,10,372,107,252,13,2
OHIO - Metropolitan Counties,Montgomery,234,7,50,,89,88,1440,527,723,190,23
OHIO - Metropolitan Counties,Perry,15,0,10,,2,3,150,42,105,3,2
OHIO - Metropolitan Counties,Pickaway,29,0,3,,3,23,700,173,497,30,2
OHIO - Metropolitan Counties,Portage,48,4,,10,13,21,1109,294,778,37,7
OHIO - Metropolitan Counties,Richland,57,3,24,,7,23,1164,447,694,23,5
OHIO - Metropolitan Counties,Stark,89,1,22,,17,49,1659,379,1146,134,10
OHIO - Metropolitan Counties,Summit,63,1,22,,13,27,1050,214,791,45,7
OHIO - Metropolitan Counties,Trumbull,19,1,4,,3,11,332,130,174,28,2
OHIO - Metropolitan Counties,Union,17,0,7,,1,9,173,48,113,12,1
OHIO - Metropolitan Counties,Warren,58,0,11,,13,34,912,150,703,59,2
OHIO - Metropolitan Counties,Wood,13,0,7,,1,5,358,85,251,22,4
OHIO - Nonmetropolitan Counties,Adams,6,0,3,,0,3,157,57,83,17,1
OHIO - Nonmetropolitan Counties,Ashland,31,1,15,,4,11,190,63,116,11,0
OHIO - Nonmetropolitan Counties,Ashtabula,54,1,10,,14,29,640,172,438,30,4
OHIO - Nonmetropolitan Counties,Athens,19,0,5,,3,11,458,145,284,29,1
OHIO - Nonmetropolitan Counties,Champaign,17,1,4,,0,12,330,108,191,31,3
OHIO - Nonmetropolitan Counties,Clinton,2,0,0,,0,2,28,9,19,0,0
OHIO - Nonmetropolitan Counties,Columbiana,19,1,9,,0,9,5,3,2,0,0
OHIO - Nonmetropolitan Counties,Coshocton,39,0,9,,5,25,514,184,307,23,7
OHIO - Nonmetropolitan Counties,Crawford,6,0,5,,0,1,138,61,70,7,0
OHIO - Nonmetropolitan Counties,Defiance,22,1,13,,3,5,141,38,102,1,0
OHIO - Nonmetropolitan Counties,Erie,3,0,0,,1,2,378,84,289,5,0
OHIO - Nonmetropolitan Counties,Fayette,24,2,10,,5,7,513,157,346,10,2
OHIO - Nonmetropolitan Counties,Gallia,21,1,4,,2,14,302,98,188,16,1
OHIO - Nonmetropolitan Counties,Hancock,12,1,3,,2,6,227,80,142,5,0
OHIO - Nonmetropolitan Counties,Hardin,8,0,2,,1,5,147,43,97,7,2
OHIO - Nonmetropolitan Counties,Harrison,6,0,1,,2,3,94,34,56,4,1
OHIO - Nonmetropolitan Counties,Henry,20,2,1,,1,16,164,43,120,1,0
OHIO - Nonmetropolitan Counties,Highland,26,4,6,,1,15,385,130,237,18,7
OHIO - Nonmetropolitan Counties,Holmes,5,1,4,,0,0,204,50,139,15,1
OHIO - Nonmetropolitan Counties,Jackson,26,1,12,,7,6,234,73,148,13,4
OHIO - Nonmetropolitan Counties,Knox,33,0,18,,0,15,487,99,388,0,2
OHIO - Nonmetropolitan Counties,Logan,14,1,3,,0,10,368,148,210,10,2
OHIO - Nonmetropolitan Counties,Marion,38,0,19,,12,7,1175,166,1001,8,4
OHIO - Nonmetropolitan Counties,Meigs,36,2,4,,6,24,232,71,146,15,5
OHIO - Nonmetropolitan Counties,Mercer,11,0,3,,1,7,138,18,111,9,1
OHIO - Nonmetropolitan Counties,Monroe,11,0,5,,0,6,56,19,31,6,1
OHIO - Nonmetropolitan Counties,Morgan,24,0,5,,1,18,172,57,101,14,3
OHIO - Nonmetropolitan Counties,Muskingum,48,0,27,,9,12,1029,310,653,66,5
OHIO - Nonmetropolitan Counties,Noble,0,0,0,,0,0,88,24,59,5,1
OHIO - Nonmetropolitan Counties,Ottawa,8,0,,5,2,1,231,50,178,3,0
OHIO - Nonmetropolitan Counties,Paulding,14,1,7,,1,5,138,39,99,0,0
OHIO - Nonmetropolitan Counties,Pike,22,1,7,,2,12,335,100,202,33,0
OHIO - Nonmetropolitan Counties,Preble,14,2,6,,3,3,307,125,169,13,0
OHIO - Nonmetropolitan Counties,Putnam,13,1,8,,0,4,91,21,68,2,0
OHIO - Nonmetropolitan Counties,Ross,120,1,31,,12,76,1316,405,844,67,11
OHIO - Nonmetropolitan Counties,Sandusky,54,0,,0,1,53,211,41,166,4,
OHIO - Nonmetropolitan Counties,Scioto,40,0,13,,11,16,1026,344,620,62,9
OHIO - Nonmetropolitan Counties,Seneca,70,0,,4,64,2,319,91,228,0,0
OHIO - Nonmetropolitan Counties,Shelby,15,0,2,,1,12,245,59,177,9,2
OHIO - Nonmetropolitan Counties,Tuscarawas,10,0,4,,1,5,346,107,215,24,2
OHIO - Nonmetropolitan Counties,Van Wert,9,1,7,,0,1,138,46,88,4,1
OHIO - Nonmetropolitan Counties,Vinton,20,0,8,,2,10,108,50,54,4,0
OHIO - Nonmetropolitan Counties,Washington,31,1,6,,1,23,305,94,190,21,2
OHIO - Nonmetropolitan Counties,Wayne,32,0,12,,2,18,497,202,270,25,0
OHIO - Nonmetropolitan Counties,Wyandot,2,0,0,,0,2,17,8,9,0,0
OKLAHOMA - Metropolitan Counties,Canadian,15,0,3,,1,11,144,29,97,18,0
OKLAHOMA - Metropolitan Counties,Cleveland,58,1,14,,3,40,286,102,144,40,6
OKLAHOMA - Metropolitan Counties,Comanche,21,0,3,,2,16,273,109,129,35,2
OKLAHOMA - Metropolitan Counties,Cotton,2,0,0,,0,2,40,9,30,1,1
OKLAHOMA - Metropolitan Counties,Creek,57,2,11,,3,41,431,139,233,59,6
OKLAHOMA - Metropolitan Counties,Garfield,17,0,6,,0,11,152,52,82,18,6
OKLAHOMA - Metropolitan Counties,Grady,34,0,7,,0,27,334,114,187,33,6
OKLAHOMA - Metropolitan Counties,Le Flore,68,3,8,,2,55,376,139,207,30,5
OKLAHOMA - Metropolitan Counties,Lincoln,25,1,5,,2,17,149,50,81,18,4
OKLAHOMA - Metropolitan Counties,Logan,34,1,12,,1,20,327,145,152,30,3
OKLAHOMA - Metropolitan Counties,McClain,26,1,8,,2,15,251,89,135,27,3
OKLAHOMA - Metropolitan Counties,Oklahoma,32,5,3,,0,24,183,52,97,34,0
OKLAHOMA - Metropolitan Counties,Okmulgee,36,1,5,,3,27,309,145,127,37,4
OKLAHOMA - Metropolitan Counties,Osage,47,0,13,,4,30,370,131,199,40,4
OKLAHOMA - Metropolitan Counties,Pawnee,36,0,0,,9,27,93,47,28,18,2
OKLAHOMA - Metropolitan Counties,Rogers,89,2,14,,6,67,626,260,296,70,8
OKLAHOMA - Metropolitan Counties,Sequoyah,72,0,13,,1,58,406,171,186,49,6
OKLAHOMA - Metropolitan Counties,Tulsa,241,2,26,,12,201,929,403,341,185,6
OKLAHOMA - Metropolitan Counties,Wagoner,68,1,12,,6,49,601,231,313,57,10
OKLAHOMA - Nonmetropolitan Counties,Adair,73,0,1,,1,71,191,75,95,21,3
OKLAHOMA - Nonmetropolitan Counties,Alfalfa,3,0,1,,0,2,16,5,9,2,1
OKLAHOMA - Nonmetropolitan Counties,Atoka,3,0,1,,1,1,55,20,28,7,2
OKLAHOMA - Nonmetropolitan Counties,Beaver,0,0,0,,0,0,27,9,17,1,0
OKLAHOMA - Nonmetropolitan Counties,Beckham,21,0,2,,1,18,148,60,76,12,8
OKLAHOMA - Nonmetropolitan Counties,Blaine,2,0,0,,1,1,41,24,15,2,0
OKLAHOMA - Nonmetropolitan Counties,Caddo,21,0,3,,0,18,184,55,114,15,3
OKLAHOMA - Nonmetropolitan Counties,Carter,20,1,6,,0,13,205,96,101,8,2
OKLAHOMA - Nonmetropolitan Counties,Cherokee,88,0,10,,5,73,436,173,211,52,10
OKLAHOMA - Nonmetropolitan Counties,Choctaw,16,0,0,,0,16,102,75,17,10,2
OKLAHOMA - Nonmetropolitan Counties,Cimarron,0,0,0,,0,0,0,0,0,0,0
OKLAHOMA - Nonmetropolitan Counties,Coal,4,0,1,,0,3,51,14,29,8,1
OKLAHOMA - Nonmetropolitan Counties,Craig,7,0,2,,1,4,82,37,41,4,2
OKLAHOMA - Nonmetropolitan Counties,Custer,8,0,3,,0,5,73,25,42,6,2
OKLAHOMA - Nonmetropolitan Counties,Delaware,47,0,7,,3,37,237,103,107,27,4
OKLAHOMA - Nonmetropolitan Counties,Dewey,2,0,0,,0,2,31,17,14,0,0
OKLAHOMA - Nonmetropolitan Counties,Ellis,4,0,0,,0,4,44,20,22,2,0
OKLAHOMA - Nonmetropolitan Counties,Garvin,49,1,8,,0,40,295,87,167,41,5
OKLAHOMA - Nonmetropolitan Counties,Grant,2,0,2,,0,0,27,14,12,1,2
OKLAHOMA - Nonmetropolitan Counties,Harmon,0,0,0,,0,0,20,8,12,0,0
OKLAHOMA - Nonmetropolitan Counties,Harper,0,0,0,,0,0,9,2,7,0,0
OKLAHOMA - Nonmetropolitan Counties,Haskell,11,0,1,,1,9,52,20,28,4,2
OKLAHOMA - Nonmetropolitan Counties,Hughes,12,0,2,,2,8,104,34,54,16,2
OKLAHOMA - Nonmetropolitan Counties,Jackson,16,1,2,,0,13,58,25,26,7,1
OKLAHOMA - Nonmetropolitan Counties,Jefferson,3,0,2,,0,1,51,10,36,5,3
OKLAHOMA - Nonmetropolitan Counties,Johnston,12,0,3,,0,9,118,48,54,16,4
OKLAHOMA - Nonmetropolitan Counties,Kay,36,0,1,,1,34,76,43,23,10,1
OKLAHOMA - Nonmetropolitan Counties,Kingfisher,3,0,2,,0,1,34,7,24,3,1
OKLAHOMA - Nonmetropolitan Counties,Kiowa,1,0,0,,0,1,44,12,29,3,0
OKLAHOMA - Nonmetropolitan Counties,Latimer,8,0,0,,0,8,65,27,29,9,3
OKLAHOMA - Nonmetropolitan Counties,Love,5,0,1,,1,3,35,7,21,7,1
OKLAHOMA - Nonmetropolitan Counties,Major,3,0,0,,0,3,55,27,25,3,0
OKLAHOMA - Nonmetropolitan Counties,Marshall,19,0,1,,0,18,184,81,91,12,0
OKLAHOMA - Nonmetropolitan Counties,Mayes,28,1,7,,0,20,287,124,129,34,4
OKLAHOMA - Nonmetropolitan Counties,McCurtain,25,0,1,,3,21,308,118,169,21,4
OKLAHOMA - Nonmetropolitan Counties,McIntosh,47,2,2,,1,42,210,89,94,27,5
OKLAHOMA - Nonmetropolitan Counties,Murray,10,0,1,,0,9,27,9,14,4,0
OKLAHOMA - Nonmetropolitan Counties,Muskogee,66,0,5,,1,60,261,96,120,45,15
OKLAHOMA - Nonmetropolitan Counties,Noble,6,2,1,,0,3,90,37,47,6,1
OKLAHOMA - Nonmetropolitan Counties,Nowata,2,0,0,,0,2,52,17,30,5,2
OKLAHOMA - Nonmetropolitan Counties,Okfuskee,19,0,1,,0,18,93,41,30,22,1
OKLAHOMA - Nonmetropolitan Counties,Payne,46,2,10,,1,33,308,118,160,30,7
OKLAHOMA - Nonmetropolitan Counties,Pittsburg,45,2,9,,0,34,368,167,171,30,15
OKLAHOMA - Nonmetropolitan Counties,Pontotoc,24,0,6,,0,18,184,78,85,21,2
OKLAHOMA - Nonmetropolitan Counties,Pottawatomie,56,1,5,,0,50,426,143,205,78,5
OKLAHOMA - Nonmetropolitan Counties,Pushmataha,2,0,0,,0,2,48,28,11,9,3
OKLAHOMA - Nonmetropolitan Counties,Roger Mills,8,0,0,,0,8,49,13,28,8,2
OKLAHOMA - Nonmetropolitan Counties,Seminole,22,2,4,,1,15,237,79,129,29,5
OKLAHOMA - Nonmetropolitan Counties,Stephens,10,0,3,,0,7,222,71,127,24,1
OKLAHOMA - Nonmetropolitan Counties,Texas,9,0,2,,0,7,51,20,28,3,0
OKLAHOMA - Nonmetropolitan Counties,Tillman,3,0,0,,0,3,37,15,20,2,0
OKLAHOMA - Nonmetropolitan Counties,Washita,19,0,4,,0,15,93,29,53,11,3
OKLAHOMA - Nonmetropolitan Counties,Woods,4,0,0,,0,4,36,14,19,3,0
OKLAHOMA - Nonmetropolitan Counties,Woodward,14,0,2,,0,12,71,18,48,5,0
OREGON - Metropolitan Counties,Benton,27,0,4,,0,23,183,49,120,14,4
OREGON - Metropolitan Counties,Clackamas,365,8,100,,80,177,5083,683,3815,585,20
OREGON - Metropolitan Counties,Columbia,18,0,4,,0,14,102,53,35,14,2
OREGON - Metropolitan Counties,Deschutes,76,1,16,,1,58,842,157,627,58,3
OREGON - Metropolitan Counties,Josephine,35,0,1,,5,29,372,127,118,127,5
OREGON - Metropolitan Counties,Lane,307,0,29,,12,266,1424,489,778,157,10
OREGON - Metropolitan Counties,Linn,36,0,,12,7,17,958,234,628,96,9
OREGON - Metropolitan Counties,Marion,65,5,,19,19,22,2176,415,1498,263,5
OREGON - Metropolitan Counties,Multnomah,119,1,16,,23,79,1352,130,1073,149,7
OREGON - Metropolitan Counties,Polk,43,1,7,,0,35,278,99,147,32,2
OREGON - Metropolitan Counties,Washington,287,4,78,,26,179,1921,325,1418,178,39
OREGON - Metropolitan Counties,Yamhill,35,0,10,,3,22,487,117,326,44,2
OREGON - Nonmetropolitan Counties,Baker,2,0,,0,0,2,67,15,49,3,0
OREGON - Nonmetropolitan Counties,Clatsop,12,2,,0,2,8,214,64,125,25,1
OREGON - Nonmetropolitan Counties,Coos,21,2,,1,4,14,652,168,401,83,1
OREGON - Nonmetropolitan Counties,Crook,51,1,7,,0,43,180,50,106,24,4
OREGON - Nonmetropolitan Counties,Harney,5,0,0,,0,5,65,15,13,37,1
OREGON - Nonmetropolitan Counties,Hood River,17,0,5,,1,11,149,28,108,13,1
OREGON - Nonmetropolitan Counties,Jefferson,28,2,2,,1,23,159,28,103,28,2
OREGON - Nonmetropolitan Counties,Morrow,33,0,5,,2,26,209,43,141,25,4
OREGON - Nonmetropolitan Counties,Tillamook,10,0,1,,0,9,181,63,92,26,3
OREGON - Nonmetropolitan Counties,Umatilla,51,5,9,,1,36,433,147,235,51,7
OREGON - Nonmetropolitan Counties,Union,11,1,1,,0,9,237,39,187,11,1
OREGON - Nonmetropolitan Counties,Wasco,27,0,4,,1,22,96,36,56,4,2
OREGON - Nonmetropolitan Counties,Wheeler,2,0,0,,0,2,5,3,1,1,0
PENNSYLVANIA - Metropolitan Counties,Allegheny,12,0,3,,1,8,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Berks,3,0,0,,0,3,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Blair,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Bucks,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Butler,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Cumberland,1,0,0,,0,1,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Erie,0,0,0,,0,0,4,0,4,0,0
PENNSYLVANIA - Metropolitan Counties,Franklin,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Lancaster,2,0,0,,0,2,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Lycoming,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Mercer,5,0,0,,0,5,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Montgomery,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Northampton,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Pike,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Washington,2,0,1,,1,0,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,Wyoming,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,York,7,0,0,,0,7,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Bedford,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Clarion,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Elk,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Greene,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Indiana,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Jefferson,4,0,0,,0,4,2,0,2,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Lawrence,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Schuylkill,1,0,0,,0,1,1,1,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Snyder,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Tioga,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Union,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Warren,0,0,0,,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,Wayne,0,0,0,,0,0,0,0,0,0,0
SOUTH CAROLINA - Metropolitan Counties,Aiken,549,10,90,,50,399,3105,902,1791,412,6
SOUTH CAROLINA - Metropolitan Counties,Anderson,918,16,66,,91,745,6334,1560,4042,732,22
SOUTH CAROLINA - Metropolitan Counties,Beaufort,421,8,58,,63,292,2360,501,1672,187,11
SOUTH CAROLINA - Metropolitan Counties,Berkeley,444,8,44,,63,329,2847,735,1750,362,12
SOUTH CAROLINA - Metropolitan Counties,Calhoun,30,2,2,,3,23,213,77,115,21,3
